concept_id,label,child_safe,nameability,animacy
gondola,gondola,True,0.571078073,0.0
gong,gong,True,0.877767055,0.0
goose,goose,True,0.734498355,1.0
gopher,gopher,True,0.12846343,1.0
gorilla,gorilla,True,0.895519231,1.0
gourd,gourd,True,0.453499919,0.0
graffiti,graffiti,True,0.721880035,0.0
grain,grain,True,0.34560221,0.0
gramophone,gramophone,True,0.322476173,0.0
granite,granite,True,0.352028048,0.0
granola,granola,True,0.611698436,0.0
grape,grape,True,0.937410776,0.0
grapefruit,grapefruit,True,0.833675419,0.0
grapevine,grapevine,True,0.094483806,0.0
grass,grass,True,0.970305011,0.0
grasshopper,grasshopper,True,0.748003311,1.0
grate,grate,True,0.462379601,0.0
grater,grater,True,0.879296741,0.0
gravel,gravel,True,0.186902663,0.0
gravestone,gravestone,True,0.210301284,0.0
gravy,gravy,True,0.762999249,0.0
green_beans,green beans,False,0.737651932,0.0
grenade,grenade,False,0.94460211,0.0
grill,grill,True,0.877533396,0.0
grille,grille,True,0.134909783,0.0
grinder,grinder,True,0.851801686,0.0
grits,grits,True,0.421975691,0.0
groundhog,groundhog,True,0.378242174,1.0
guacamole,guacamole,True,0.847648951,0.0
guardrail,guardrail,True,0.284303931,0.0
guillotine,guillotine,True,0.832367684,0.0
guinea_pig,guinea pig,False,0.602462037,1.0
guitar,guitar,True,0.980351687,0.0
gum,gum,True,0.862759431,0.0
gumball,gumball,True,0.5749484,0.0
gumdrop,gumdrop,True,0.34116324,0.0
gun,gun,False,0.873115182,0.0
gurney,gurney,True,0.334115431,0.0
gutter,gutter,True,0.780813861,0.0
gyro,gyro,True,0.595991357,0.0
gyroscope,gyroscope,True,0.2571877,0.0
hail,hail,True,0.592982098,0.0
hair,hair,True,0.976006192,0.0
hairbrush,hairbrush,True,0.318018289,0.0
hairdryer,hairdryer,True,0.729525202,0.0
hairnet,hairnet,True,0.329589906,0.0
hairpin,hairpin,True,0.238014849,0.0
hairspray,hairspray,True,0.42439693,0.0
ham,ham,True,0.941474602,0.0
hamburger,hamburger,True,0.00877193,0.0
hammer,hammer,True,0.894518977,0.0
hammock,hammock,True,0.956749513,0.0
hamster,hamster,True,0.509643287,1.0
hand,hand,True,0.93946877,0.0
handbrake,handbrake,True,0.11756106,0.0
handcuff,handcuff,True,0.904239766,0.0
handkerchief,handkerchief,True,0.484393275,0.0
handle,handle,True,0.84550819,0.0
handlebar,handlebar,True,0.479793745,0.0
handprint,handprint,True,0.597412496,0.0
hanger,hanger,True,0.960228697,0.0
hard_disk,hard disk,False,0.032454605,0.0
harmonica,harmonica,True,0.931696631,0.0
harness,harness,True,0.649592826,0.0
harp,harp,True,0.96265229,0.0
hash,hash,True,0.345647773,0.0
hat,hat,True,0.893489346,0.0
hatbox,hatbox,True,0.399550244,0.0
hatchet,hatchet,True,0.288770425,0.0
hawk,hawk,True,0.508955564,1.0
hay,hay,True,0.425095261,1.0
headband,headband,True,0.700233263,0.0
headdress,headdress,True,0.827244582,0.0
headlamp,headlamp,True,0.554896317,0.0
headlight,headlight,True,0.890394538,0.0
headphones,headphones,True,0.887195695,0.0
headrest,headrest,True,0.86422142,0.0
headscarf,headscarf,True,0.191404727,0.0
headset,headset,True,0.346451205,0.0
hearing_aid,hearing aid,False,0.847257851,0.0
hearse,hearse,True,0.632571164,0.0
heater,heater,True,0.822784289,0.0
hedge,hedge,True,0.755806277,0.0
hedgehog,hedgehog,True,0.629528724,1.0
helicopter,helicopter,True,0.990331712,0.0
helmet,helmet,True,0.972627852,0.0
highchair,highchair,True,0.312936447,0.0
highlighter,highlighter,True,0.792740225,0.0
hinge,hinge,True,0.937146686,0.0
hip,hip,True,0.121558236,0.0
hippopotamus,hippopotamus,True,0.419878263,1.0
hobbyhorse,hobbyhorse,True,0.225804424,0.0
hockey_stick,hockey stick,False,0.831978435,0.0
hoe,hoe,True,0.578498943,0.0
hole,hole,True,0.74242313,0.0
holster,holster,True,0.758049843,0.0
home_plate,home plate,False,0.457704215,0.0
honey,honey,True,0.941844972,0.0
honeycomb,honeycomb,True,0.655720277,0.0
honeypot,honeypot,True,0.317366882,0.0
hood,hood,True,0.876261323,0.0
hoodie,hoodie,True,0.592064843,0.0
hook2,hook,True,0.801100901,0.0
hookah,hookah,False,0.834032794,0.0
hopscotch,hopscotch,True,0.882080803,0.0
horn,horn,True,0.6635689,0.0
horse,horse,True,0.970854327,1.0
horseshoe,horseshoe,True,0.73468813,0.0
hose,hose,True,0.942742375,0.0
hot-air_balloon,hot-air balloon,False,0.036319855,0.0
hot-water_bottle,hot-water bottle,False,0.075662195,0.0
hot_chocolate,hot chocolate,False,0.440116364,0.0
hot_tub,hot tub,False,0.717962492,0.0
hotdog,hotdog,True,0.608717975,0.0
hotplate,hotplate,True,0.426811719,0.0
hourglass,hourglass,True,0.823354649,0.0
hovercraft,hovercraft,True,0.162111916,0.0
hubcap,hubcap,True,0.390305489,0.0
hula_hoop,hula hoop,False,0.871516222,0.0
hummingbird,hummingbird,True,0.745322405,1.0
hummus,hummus,True,0.589279427,0.0
humvee,humvee,True,0.262138803,0.0
hydrant,hydrant,True,0.991677913,0.0
hyena,hyena,True,0.844009879,1.0
ice,ice,True,0.778272581,0.0
ice-cream_cone,ice-cream cone,False,0.012387177,0.0
ice_cream,ice cream,False,0.928101709,0.0
ice_cube,ice cube,False,0.429028453,0.0
ice_pack,ice pack,False,0.731784987,0.0
icemaker,icemaker,True,0.527521571,0.0
icepick,icepick,True,0.457431664,0.0
iceskate,iceskate,True,0.088176455,0.0
icicle,icicle,True,0.867176929,0.0
iguana,iguana,True,0.578106158,1.0
incense,incense,True,0.780989687,0.0
incubator,incubator,True,0.375544662,0.0
inhaler,inhaler,True,0.967964181,0.0
ink,ink,True,0.846085047,0.0
inkwell,inkwell,True,0.227909234,0.0
insole,insole,True,0.505353126,0.0
iron,iron,True,0.993464052,0.0
ironing_board,ironing board,False,0.908139835,0.0
ivy,ivy,True,0.550993623,0.0
jack,jack,True,0.795072956,0.0
jacket,jacket,True,0.751067466,0.0
jackhammer,jackhammer,True,0.450403204,0.0
jalapeno,jalapeno,True,0.460250258,0.0
jam,jam,True,0.542780358,0.0
jar,jar,True,0.91823984,0.0
javelin,javelin,True,0.51691115,0.0
jeans,jeans,True,0.90056456,0.0
jeep,jeep,True,0.823061248,0.0
jelly_bean,jelly bean,False,0.659378072,0.0
jellyfish,jellyfish,True,0.915984692,1.0
jersey,jersey,True,0.926216317,0.0
jet,jet,True,0.808514505,0.0
jetski,jetski,True,0.693988341,0.0
jewel,jewel,True,0.158501694,0.0
jewelry,jewelry,True,0.496516291,0.0
jigsaw_puzzle,jigsaw puzzle,False,0.164559684,0.0
joystick,joystick,True,0.726799106,0.0
jug,jug,True,0.690108095,0.0
juice,juice,True,0.605731523,0.0
juicer2,juicer,True,0.794299569,0.0
jukebox,jukebox,True,0.744137162,0.0
jump_rope,jump rope,False,0.785042263,0.0
jumpsuit,jumpsuit,True,0.481199227,0.0
kale,kale,True,0.510576482,0.0
kaleidoscope,kaleidoscope,True,0.778849903,0.0
kangaroo,kangaroo,True,0.966227497,1.0
kayak,kayak,True,0.677002414,0.0
kazoo,kazoo,True,0.730403699,0.0
kebab,kebab,True,0.287900972,0.0
keg,keg,True,0.689073549,0.0
ketchup,ketchup,True,0.760407798,0.0
kettle,kettle,True,0.677771184,0.0
key,key,True,1.0,0.0
keyboard,keyboard,True,0.961360509,0.0
keyhole,keyhole,True,0.818688002,0.0
kilt,kilt,True,0.844794585,0.0
kimono,kimono,True,0.702939659,0.0
kite,kite,True,0.927120592,0.0
kitten,kitten,True,0.854676929,1.0
kiwi,kiwi,True,0.8614483,0.0
knee,knee,True,0.843641012,0.0
kneepad,kneepad,True,0.2586174,0.0
knife,knife,False,0.954666609,0.0
knitting,knitting,True,0.384034228,0.0
knitting_needle,knitting needle,False,0.460717664,0.0
knob,knob,True,0.587140953,0.0
knot,knot,True,0.561992935,0.0
koala,koala,True,0.931363666,1.0
lab_coat,lab coat,False,0.483063295,0.0
ladder,ladder,True,0.942535833,0.0
ladle,ladle,True,0.857850414,0.0
ladybug,ladybug,True,0.636492154,1.0
lamb,lamb,True,0.752832334,1.0
lamb_chop,lamb chop,False,0.387632343,0.0
lamp,lamp,True,0.977526395,0.0
lamppost,lamppost,True,0.42082448,0.0
lampshade,lampshade,True,0.382766813,0.0
landmine,landmine,True,0.242882124,0.0
lantern,lantern,True,0.780991695,0.0
lanyard,lanyard,True,0.779095552,0.0
laptop,laptop,True,0.886674693,0.0
lasagna,lasagna,True,0.80995356,0.0
laser_pointer,laser pointer,False,0.23727031,0.0
latch,latch,True,0.484298676,0.0
latte,latte,True,0.250255131,0.0
laundry_basket,laundry basket,False,0.530538356,0.0
lava,lava,True,0.879360882,0.0
lavender,lavender,True,0.516334494,0.0
lawnmower,lawnmower,True,0.921564327,0.0
leaf,leaf,True,0.987808062,0.0
leash,leash,True,0.606113476,0.0
lectern,lectern,True,0.071845259,0.0
leech,leech,True,0.377077876,1.0
leek,leek,True,0.381524929,0.0
leg,leg,True,0.796006407,0.0
leggings,leggings,True,0.734248561,0.0
lego,lego,True,0.90092402,0.0
lemon,lemon,True,0.957316033,0.0
lemonade,lemonade,True,0.74056695,0.0
lens,lens,True,0.297266348,0.0
leopard,leopard,True,0.521472374,1.0
leotard,leotard,True,0.368162393,0.0
letter_opener,letter opener,False,0.704865053,0.0
lettuce,lettuce,True,0.730297967,0.0
license_plate,license plate,False,0.884242059,0.0
licorice,licorice,True,0.673247268,0.0
lid,lid,True,0.592343195,0.0
life_jacket,life jacket,False,0.404511739,0.0
lifesaver,lifesaver,True,0.163006734,0.0
light_switch,light switch,False,0.805514074,0.0
lightbulb,lightbulb,True,0.433066449,0.0
lighter,lighter,True,0.875168845,0.0
lightning_bug,lightning bug,True,0.348203689,1.0
lime,lime,True,0.8624613,0.0
limousine,limousine,True,0.54456685,0.0
lingerie,lingerie,True,0.536403509,0.0
lion,lion,True,0.983003784,1.0
lip_balm,lip balm,False,0.245223455,0.0
lip_gloss,lip gloss,False,0.620219616,0.0
lipstick,lipstick,True,0.893151588,0.0
lizard,lizard,True,0.792650284,1.0
llama,llama,True,0.729972083,1.0
lobster,lobster,True,0.885329234,1.0
lock,lock,True,0.586103945,0.0
locker,locker,True,0.945258981,0.0
locket,locket,True,0.72484986,0.0
log,log,True,0.706171884,0.0
loincloth,loincloth,True,0.174587203,0.0
lollipop,lollipop,True,0.794475178,0.0
loom,loom,True,0.691767178,0.0
loveseat,loveseat,True,0.316579055,0.0
luggage,luggage,True,0.720876691,0.0
lumber,lumber,True,0.513173661,0.0
lunchbox,lunchbox,True,0.418109471,0.0
macadamia,macadamia,True,0.315496414,0.0
macaroni,macaroni,True,0.726101365,0.0
machete,machete,True,0.478875702,0.0
machine_gun,machine gun,False,0.470785703,0.0
maggot,maggot,True,0.418529985,1.0
magnet,magnet,True,0.881204492,0.0
magnifier,magnifier,True,0.192634159,0.0
magnifying_glass,magnifying glass,False,0.827777061,0.0
mail,mail,True,0.749467521,0.0
mailbox,mailbox,True,0.97248022,0.0
makeup,makeup,True,0.916498968,0.0
mallet,mallet,True,0.516888384,0.0
man,man,True,0.730857526,0.0
manatee,manatee,True,0.70857234,1.0
mandolin,mandolin,True,0.338351035,0.0
mango,mango,True,0.636940343,0.0
manhole,manhole,True,0.68484815,0.0
mannequin,mannequin,True,0.850841718,0.0
mantle,mantle,True,0.480714654,0.0
map,map,True,0.980343014,0.0
maple_syrup,maple syrup,False,0.34068327,0.0
marble,marble,True,0.944544997,0.0
margarita,margarita,True,0.612992725,0.0
marijuana,marijuana,True,0.440116505,0.0
marker,marker,True,0.793164047,0.0
marmalade,marmalade,True,0.258205768,0.0
marshmallow,marshmallow,True,0.914906658,0.0
mascara,mascara,True,0.827442688,0.0
mashed_potato,mashed potato,False,0.766986477,0.0
mask,mask,True,0.979122807,0.0
mast,mast,True,0.517643373,0.0
mat,mat,True,0.558804487,0.0
match,match,True,0.961104827,0.0
matchbox,matchbox,True,0.280912094,0.0
mattress,mattress,True,0.823645511,0.0
measuring_cup,measuring cup,False,0.806781404,0.0
meat,meat,True,0.682533256,0.0
meat_grinder,meat grinder,False,0.716600734,0.0
meatball,meatball,True,0.933920279,0.0
meatloaf,meatloaf,True,0.835103844,0.0
medal,medal,True,0.389661654,0.0
meerkat,meerkat,True,0.54402834,1.0
megaphone,megaphone,True,0.537823931,0.0
melon,melon,True,0.492372069,0.0
memory_stick,memory stick,False,0.054986472,0.0
metal_detector,metal detector,False,0.883222968,0.0
metronome,metronome,True,0.673697441,0.0
microphone,microphone,True,0.908130293,0.0
microscope,microscope,True,0.950902071,0.0
microwave,microwave,True,0.981968811,0.0
milk,milk,True,0.865127893,0.0
milkshake,milkshake,True,0.602869726,0.0
minivan,minivan,True,0.324096102,0.0
mint,mint,True,0.466886296,0.0
mirror,mirror,True,0.981968811,0.0
missile,missile,False,0.427688996,0.0
mistletoe,mistletoe,True,0.13816093,0.0
mitten,mitten,True,0.773440546,0.0
mixer,mixer,True,0.814876448,0.0
moccasin,moccasin,True,0.65991109,0.0
modem,modem,True,0.31994539,0.0
mold2,mold,True,0.805496585,0.0
mole,mole,True,0.752461874,1.0
money,money,True,0.645812743,0.0
mongoose,mongoose,True,0.053902935,1.0
monkey,monkey,True,0.844669627,1.0
moose,moose,True,0.896432104,1.0
mop,mop,True,0.962256479,0.0
mosquito,mosquito,True,0.87319256,1.0
mosquito_net,mosquito net,False,0.288484031,1.0
moss,moss,True,0.657902978,0.0
moth,moth,True,0.882967222,1.0
motherboard,motherboard,True,0.332770755,0.0
motorcycle,motorcycle,True,0.876689313,0.0
mouse2,mouse,True,0.981914345,0.0
mousepad,mousepad,True,0.599943742,0.0
mousetrap,mousetrap,True,0.409581757,0.0
mousse,mousse,True,0.320316262,0.0
mouth,mouth,True,0.117830166,0.0
mouthpiece,mouthpiece,True,0.058849329,0.0
mud,mud,True,0.801740825,0.0
muff,muff,True,0.47417154,0.0
muffin,muffin,True,0.841717605,0.0
mug,mug,True,0.78618851,0.0
mulberry,mulberry,True,0.071579521,0.0
mulch,mulch,True,0.575596979,0.0
mullet,mullet,True,0.554318599,0.0
mushroom,mushroom,True,0.954071075,0.0
music_box,music box,False,0.79800328,0.0
mussel,mussel,True,0.447482063,1.0
mustache,mustache,True,0.700859001,0.0
mustard,mustard,True,0.40211845,0.0
nacho,nacho,True,0.850586375,0.0
nail,nail,True,0.986676722,0.0
nail_clippers,nail clippers,False,0.878730055,0.0
nail_file,nail file,False,0.595568742,0.0
nail_polish,nail polish,False,0.941429554,0.0
napkin,napkin,True,0.693845095,0.0
napkin_ring,napkin ring,False,0.215771468,0.0
navel,navel,True,0.17170121,0.0
neck,neck,True,0.735595832,0.0
necklace,necklace,True,0.938403853,0.0
needle,needle,True,0.817070863,0.0
nest,nest,True,0.88404812,1.0
net,net,True,0.741538991,1.0
nightshirt,nightshirt,True,0.18929507,0.0
nightstand,nightstand,True,0.407914087,0.0
noisemaker,noisemaker,True,0.157567223,0.0
noodle,noodle,True,0.535456855,0.0
noose,noose,True,0.80504386,0.0
nose,nose,True,0.901651518,0.0
notebook,notebook,True,0.712018404,0.0
notepad,notepad,True,0.537533325,0.0
nut,nut,True,0.827832244,0.0
nutcracker,nutcracker,True,0.360925496,0.0
oar,oar,True,0.556488317,0.0
oatmeal,oatmeal,True,0.584272607,0.0
octopus,octopus,True,0.872277047,1.0
odometer,odometer,True,0.294732273,0.0
oil,oil,True,0.801462241,0.0
oilcan,oilcan,True,0.494235179,0.0
okra,okra,True,0.576203417,0.0
olive,olive,True,0.834396858,0.0
omelet,omelet,True,0.896689982,0.0
onion,onion,True,0.971871345,0.0
orange,orange,True,0.961524097,0.0
orange_rind,orange rind,False,0.035654777,0.0
orangutan,orangutan,True,0.660738686,1.0
orchid,orchid,True,0.360482088,0.0
organ,organ,True,0.792367203,0.0
origami,origami,True,0.732164754,0.0
ostrich,ostrich,True,0.883384707,1.0
otter,otter,True,0.735666065,1.0
ottoman,ottoman,True,0.667977296,0.0
outfit,outfit,True,0.38792713,0.0
outlet,outlet,True,0.830658755,0.0
oven,oven,True,0.745200378,0.0
overalls,overalls,True,0.854623538,0.0
owl,owl,True,0.977495095,1.0
oyster,oyster,True,0.791140748,1.0
pacifier,pacifier,True,0.924193932,0.0
paddle,paddle,True,0.47871517,0.0
padlock,padlock,True,0.394245417,0.0
paint,paint,True,0.885401286,0.0
paintbrush,paintbrush,True,0.326998822,0.0
painting,painting,True,0.713759532,0.0
pajamas,pajamas,True,0.755476833,0.0
palette,palette,True,0.599634503,0.0
pallet,pallet,True,0.837226809,0.0
palm_tree,palm tree,False,0.87629429,0.0
pan,pan,True,0.77219187,0.0
pancake,pancake,True,0.954806287,0.0
panda,panda,True,0.969568666,1.0
panther,panther,True,0.702119269,1.0
panties,panties,True,0.479562264,0.0
pants,pants,True,0.797177474,0.0
pantsuit,pantsuit,True,0.186803406,0.0
pantyhose,pantyhose,True,0.196590566,0.0
papaya,papaya,True,0.629662954,0.0
paper,paper,True,0.862652956,0.0
paper_bag,paper bag,False,0.706156629,0.0
paper_plate,paper plate,False,0.560950221,0.0
paper_towel,paper towel,False,0.901852978,0.0
paperclip,paperclip,True,0.419636478,0.0
paperweight,paperweight,True,0.281918286,0.0
parachute,parachute,True,0.774956339,0.0
parfait,parfait,True,0.705557194,0.0
parking_meter,parking meter,False,0.850515605,0.0
parrot,parrot,True,0.743976977,1.0
parsley,parsley,True,0.38830674,0.0
pasta,pasta,True,0.644862258,0.0
pastry,pastry,True,0.265188802,0.0
patch,patch,True,0.752738771,0.0
patty,patty,True,0.2913531,0.0
payphone,payphone,True,0.342655659,0.0
pea,pea,True,0.964019424,0.0
peach,peach,True,0.853781205,0.0
peacock,peacock,True,0.967141813,1.0
peanut,peanut,True,0.960338346,0.0
peanut_butter,peanut butter,False,0.83050991,0.0
pear,pear,True,0.929908104,0.0
pearl,pearl,True,0.890850666,0.0
pecan,pecan,True,0.601458405,0.0
pedal,pedal,True,0.872955981,0.0
pedometer,pedometer,True,0.363517989,0.0
peeler,peeler,True,0.815761028,0.0
peg,peg,True,0.485807349,0.0
pelican,pelican,True,0.638449631,1.0
pen,pen,True,0.94012605,0.0
pencil,pencil,True,0.976181774,0.0
pencil_sharpener,pencil sharpener,False,0.843069889,0.0
pendulum,pendulum,True,0.368775634,0.0
penguin,penguin,True,0.973935759,1.0
penholder,penholder,True,0.438783044,0.0
penlight,penlight,True,0.224213768,0.0
pennant,pennant,True,0.347800926,0.0
pepper2,pepper,True,0.972948526,0.0
pepper_mill,pepper mill,False,0.216115394,0.0
peppermint,peppermint,True,0.80437414,0.0
pepperoni,pepperoni,True,0.585922271,0.0
perfume,perfume,True,0.893323587,0.0
periscope,periscope,True,0.600252044,0.0
pesto,pesto,True,0.531300461,0.0
pet_food,pet food,False,0.066394115,0.0
petal,petal,True,0.713840156,0.0
petri_dish,petri dish,False,0.715755336,0.0
pheasant,pheasant,True,0.48039789,1.0
phone,phone,True,0.983024067,0.0
phone_booth,phone booth,False,0.852763035,0.0
photo_booth,photo booth,False,0.907002924,0.0
photograph,photograph,True,0.279714196,0.0
piano,piano,True,0.982628139,0.0
pickax,pickax,True,0.273786744,0.0
pickle,pickle,True,0.927702797,0.0
pie,pie,True,0.950255282,0.0
piecrust,piecrust,True,0.772336315,0.0
pig,pig,True,0.874295881,1.0
pigeon,pigeon,True,0.791698558,1.0
piggy_bank,piggy bank,False,0.924048587,0.0
piglet,piglet,True,0.422319688,1.0
pill,pill,True,0.826987659,0.0
pillbox,pillbox,True,0.271929251,0.0
pillow,pillow,True,0.957114128,0.0
pin,pin,True,0.916386699,0.0
pinball,pinball,True,0.911769006,0.0
pincushion,pincushion,True,0.776495313,0.0
pine_needle,pine needle,False,0.345068226,0.0
pine_tree,pine tree,False,0.258564671,0.0
pineapple,pineapple,True,0.980664488,0.0
pinecone,pinecone,True,0.556676567,0.0
ping-pong_table,ping-pong table,False,0.009615385,0.0
pinwheel,pinwheel,True,0.674100232,0.0
pipe1,pipe,True,0.971017618,0.0
pistachio,pistachio,True,0.872613877,0.0
pita,pita,True,0.432946336,0.0
pitcher,pitcher,True,0.829094427,0.0
pitchfork,pitchfork,True,0.584533292,0.0
pizza,pizza,True,0.988865956,0.0
place_mat,place mat,False,0.465828532,0.0
plant,plant,True,0.614796182,0.0
plaster_cast,plaster cast,False,0.0,0.0
plastic_film,plastic film,False,0.0,0.0
plate,plate,True,0.878425419,0.0
platypus,platypus,True,0.876292636,1.0
playing_card,playing card,False,0.47223118,0.0
playpen,playpen,True,0.431604133,0.0
pliers,pliers,True,0.551145224,0.0
plug,plug,True,0.841034902,0.0
plum,plum,True,0.466222116,0.0
plunger,plunger,True,0.954696886,0.0
pocket,pocket,True,0.742175406,0.0
pocket_watch,pocket watch,False,0.719587418,0.0
pocketknife,pocketknife,True,0.40643367,0.0
pogo_stick,pogo stick,False,0.751291525,0.0
poinsettia,poinsettia,True,0.701099255,0.0
poker,poker,True,0.450311389,0.0
polar_bear,polar bear,False,0.920005769,1.0
polaroid,polaroid,True,0.332173996,0.0
pole,pole,True,0.599416528,0.0
police_car,police car,False,0.769220805,0.0
polisher,polisher,True,0.102743378,0.0
polo_shirt,polo shirt,False,0.43000602,0.0
polygraph,polygraph,True,0.226163857,0.0
pom-pom,pom-pom,True,0.184377867,0.0
pomegranate,pomegranate,True,0.799750602,0.0
pony,pony,True,0.532285465,1.0
poodle,poodle,True,0.500266966,1.0
pool_table,pool table,False,0.87607518,0.0
popcorn,popcorn,True,0.958671024,0.0
poppy,poppy,True,0.3488782,0.0
popsicle,popsicle,True,0.792789509,0.0
porcupine,porcupine,True,0.943722409,1.0
porthole,porthole,True,0.365918142,0.0
possum,possum,True,0.921538528,1.0
poster,poster,True,0.51896464,0.0
pot,pot,True,0.862832518,0.0
potato,potato,True,0.996240602,0.0
potholder,potholder,True,0.16103494,0.0
pothole,pothole,True,0.700593395,0.0
potpie,potpie,True,0.496720897,0.0
potpourri,potpourri,True,0.537790082,0.0
powder,powder,True,0.460952343,0.0
power_line,power line,False,0.382278357,0.0
praying_mantis,praying mantis,False,0.653459629,1.0
pretzel,pretzel,True,0.973546942,0.0
printer,printer,True,0.880374957,0.0
prism,prism,True,0.514357943,0.0
projector,projector,True,0.854830868,0.0
propeller,propeller,True,0.611320581,0.0
prune,prune,True,0.476473234,0.0
puck,puck,True,0.843918415,0.0
pudding,pudding,True,0.66828202,0.0
puddle,puddle,True,0.798240393,0.0
puffin,puffin,True,0.541922989,1.0
pug,pug,True,0.608557469,1.0
pulley,pulley,True,0.768335053,0.0
pulpit,pulpit,True,0.206781332,0.0
pump,pump,True,0.684176788,0.0
pumpkin,pumpkin,True,0.965450391,0.0
punch2,punch,True,0.974940415,0.0
punching_bag,punching bag,False,0.856335641,0.0
puppet,puppet,True,0.827411666,0.0
puppy,puppy,True,0.693862106,1.0
purse,purse,True,0.736247277,0.0
quad,quad,True,0.105516139,0.0
quesadilla,quesadilla,True,0.723024703,0.0
quiche,quiche,True,0.773724947,0.0
quill,quill,True,0.429985093,0.0
quilt,quilt,True,0.79090888,0.0
rabbit,rabbit,True,0.776451238,1.0
raccoon,raccoon,True,0.642714103,1.0
racehorse,racehorse,True,0.230085784,1.0
rack1,rack,True,0.62241109,0.0
racket,racket,True,0.804335594,0.0
radar,radar,True,0.529669404,0.0
radiator,radiator,True,0.720877325,0.0
radio,radio,True,0.946648033,0.0
radish,radish,True,0.682637312,0.0
raft,raft,True,0.708447212,0.0
rag,rag,True,0.451754386,0.0
railing,railing,True,0.300507614,0.0
rain_gauge,rain gauge,False,0.421797601,0.0
raincoat,raincoat,True,0.370314361,0.0
raisin,raisin,True,0.845411322,0.0
rake,rake,True,0.933792815,0.0
ram,ram,True,0.651627844,1.0
ramp,ramp,True,0.888931889,0.0
raspberry,raspberry,True,0.905360675,0.0
rat,rat,True,0.422179223,1.0
ratchet,ratchet,True,0.233358802,0.0
rattle,rattle,True,0.603685429,0.0
rattlesnake,rattlesnake,True,0.268681057,1.0
ravioli,ravioli,True,0.837870556,0.0
razor,razor,True,0.864483359,0.0
razor_blade,razor blade,False,0.603381758,0.0
ready_meal,ready meal,False,0.0,0.0
rearview_mirror,rearview mirror,False,0.021954191,0.0
recliner,recliner,True,0.707208176,0.0
record,record,True,0.883670164,0.0
record_player,record player,False,0.741467793,0.0
recorder,recorder,True,0.643319624,0.0
red_carpet,red carpet,False,0.761902612,0.0
reel,reel,True,0.605630662,0.0
refrigerator,refrigerator,True,0.800389864,0.0
reindeer,reindeer,True,0.316586687,1.0
remote_control,remote control,False,0.448563811,0.0
retainer,retainer,True,0.838146704,0.0
revolver,revolver,True,0.256975158,0.0
revolving_door,revolving door,False,0.676834795,0.0
rhinoceros,rhinoceros,True,0.40473032,1.0
rhubarb,rhubarb,True,0.524921278,0.0
ribbon,ribbon,True,0.870745614,0.0
rice,rice,True,0.959460283,0.0
rickshaw,rickshaw,True,0.312429972,0.0
rifle,rifle,False,0.490736082,0.0
rim,rim,True,0.420438493,0.0
ring,ring,True,0.903905802,0.0
riser,riser,True,0.233738759,0.0
road_sign,road sign,False,0.254259653,0.0
roadsweeper,roadsweeper,True,0.018719877,0.0
robe,robe,True,0.240177087,0.0
robot,robot,True,0.928557505,0.0
rock,rock,True,0.602159859,0.0
rocket,rocket,True,0.857474146,0.0
rocking_chair,rocking chair,False,0.861673745,0.0
rocking_horse,rocking horse,False,0.844517875,0.0
roll,roll,True,0.730470273,0.0
roller,roller,True,0.588570219,0.0
roller_coaster,roller coaster,False,0.963263117,0.0
rollerblade,rollerblade,True,0.436683388,0.0
rollerskate,rollerskate,True,0.203156506,0.0
rolling_pin,rolling pin,False,0.866129171,0.0
roof_rack,roof rack,False,0.310522374,0.0
rooster,rooster,True,0.725769694,1.0
root,root,True,0.856940144,0.0
rope,rope,True,0.910160281,0.0
rosary,rosary,True,0.816153537,0.0
rose,rose,True,0.843648445,0.0
roulette_wheel,roulette wheel,False,0.581328474,0.0
router,router,True,0.668325225,0.0
rubber_band,rubber band,False,0.711602382,0.0
ruby,ruby,True,0.395905815,0.0
rudder,rudder,True,0.349009685,0.0
rug,rug,True,0.870538786,0.0
ruler,ruler,True,0.913497923,0.0
rust,rust,True,0.745476767,0.0
saddle,saddle,True,0.948923686,0.0
safety_pin,safety pin,False,0.85163757,0.0
saffron,saffron,True,0.328322645,0.0
sail,sail,True,0.779318599,0.0
sailboat,sailboat,True,0.590964912,0.0
salad,salad,True,0.91023923,0.0
salami,salami,True,0.581087523,0.0
saltshaker,saltshaker,True,0.383566423,0.0
sand,sand,True,0.928146738,0.0
sandal,sandal,True,0.810052746,0.0
sandbag,sandbag,True,0.373179272,0.0
sandbox,sandbox,True,0.730618826,0.0
sandcastle,sandcastle,True,0.242419877,0.0
sandpaper,sandpaper,True,0.630817495,0.0
sandwich,sandwich,True,0.903547758,0.0
sarcophagus,sarcophagus,True,0.399118865,0.0
sardine,sardine,True,0.638438826,1.0
satellite,satellite,True,0.849148607,0.0
satellite_dish,satellite dish,False,0.543002881,0.0
sauce,sauce,True,0.650669361,0.0
saucer,saucer,True,0.19702084,0.0
sauerkraut,sauerkraut,True,0.512639914,0.0
sausage,sausage,True,0.918986498,0.0
saw,saw,True,0.954925776,0.0
sawhorse,sawhorse,True,0.254604546,0.0
saxophone,saxophone,True,0.881854145,0.0
scaffold,scaffold,True,0.791767881,0.0
scaffolding,scaffolding,True,0.663368235,0.0
scale,scale,True,0.912650908,0.0
scallion,scallion,True,0.231707946,0.0
scallop,scallop,True,0.630472423,1.0
scalpel,scalpel,True,0.712665714,0.0
scanner,scanner,True,0.488609238,0.0
